Cycle Index,Chg. Cap.(Ah),DChg. Cap.(Ah),Chg.-DChg. Eff(%),Chg. Energy(Wh),DChg. Energy(Wh),Chg. Time,DChg. Time
,Step Index,Step Number,Step Type,Step Time,Capacity(Ah),Energy(Wh),Oneset Volt.(V),End Voltage(V),V1 Oneset Volt.(V),V1 End Voltage(V),T1 Oneset T(?),T1 End T(?),CPU1 Oneset T(?),CPU1 End T(?)
,,DataPoint,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Energy(Wh),Date,Power(W),V1(V),T1(?),CPU(?),Aux. Vmax(V),Aux. Vmin(V),Aux.Ave.Volt.(V),Aux. ?V(V),Aux. Tmax(?),Aux. Tmin(?),Aux.Ave.T(?),Aux. ?T(?)
,,4599,00:01:28,14:19:50,0.00000,4.0968,0.000000000,0.00000,2026-03-07 02:57:12,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4600,00:01:30,14:19:52,0.00000,4.0978,0.000000000,0.00000,2026-03-07 02:57:14,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4601,00:01:32,14:19:54,0.00000,4.0988,0.000000000,0.00000,2026-03-07 02:57:16,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4602,00:01:34,14:19:56,0.00000,4.0998,0.000000000,0.00000,2026-03-07 02:57:18,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4603,00:01:36,14:19:58,0.00000,4.1008,0.000000000,0.00000,2026-03-07 02:57:20,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4604,00:01:38,14:20:00,0.00000,4.1018,0.000000000,0.00000,2026-03-07 02:57:22,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4605,00:01:40,14:20:02,0.00000,4.1027,0.000000000,0.00000,2026-03-07 02:57:24,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4606,00:01:42,14:20:04,0.00000,4.1036,0.000000000,0.00000,2026-03-07 02:57:26,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4607,00:01:44,14:20:06,0.00000,4.1046,0.000000000,0.00000,2026-03-07 02:57:28,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4608,00:01:46,14:20:08,0.00000,4.1056,0.000000000,0.00000,2026-03-07 02:57:30,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4609,00:01:48,14:20:10,0.00000,4.1064,0.000000000,0.00000,2026-03-07 02:57:32,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4610,00:01:50,14:20:12,0.00000,4.1073,0.000000000,0.00000,2026-03-07 02:57:34,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4611,00:01:52,14:20:14,0.00000,4.1081,0.000000000,0.00000,2026-03-07 02:57:36,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4612,00:01:54,14:20:16,0.00000,4.1090,0.000000000,0.00000,2026-03-07 02:57:38,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4613,00:01:56,14:20:18,0.00000,4.1098,0.000000000,0.00000,2026-03-07 02:57:40,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4614,00:01:58,14:20:20,0.00000,4.1107,0.000000000,0.00000,2026-03-07 02:57:42,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4615,00:02:00,14:20:22,0.00000,4.1114,0.000000000,0.00000,2026-03-07 02:57:44,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4616,00:02:02,14:20:24,0.00000,4.1122,0.000000000,0.00000,2026-03-07 02:57:46,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4617,00:02:04,14:20:26,0.00000,4.1130,0.000000000,0.00000,2026-03-07 02:57:48,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4618,00:02:06,14:20:28,0.00000,4.1137,0.000000000,0.00000,2026-03-07 02:57:50,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4619,00:02:08,14:20:30,0.00000,4.1145,0.000000000,0.00000,2026-03-07 02:57:52,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4620,00:02:10,14:20:32,0.00000,4.1152,0.000000000,0.00000,2026-03-07 02:57:54,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4621,00:02:12,14:20:34,0.00000,4.1159,0.000000000,0.00000,2026-03-07 02:57:56,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4622,00:02:14,14:20:36,0.00000,4.1166,0.000000000,0.00000,2026-03-07 02:57:58,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4623,00:02:16,14:20:38,0.00000,4.1174,0.000000000,0.00000,2026-03-07 02:58:00,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4624,00:02:18,14:20:40,0.00000,4.1181,0.000000000,0.00000,2026-03-07 02:58:02,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4625,00:02:20,14:20:42,0.00000,4.1187,0.000000000,0.00000,2026-03-07 02:58:04,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4626,00:02:22,14:20:44,0.00000,4.1194,0.000000000,0.00000,2026-03-07 02:58:06,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4627,00:02:24,14:20:46,0.00000,4.1201,0.000000000,0.00000,2026-03-07 02:58:08,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4628,00:02:26,14:20:48,0.00000,4.1208,0.000000000,0.00000,2026-03-07 02:58:10,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4629,00:02:28,14:20:50,0.00000,4.1214,0.000000000,0.00000,2026-03-07 02:58:12,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4630,00:02:30,14:20:52,0.00000,4.1219,0.000000000,0.00000,2026-03-07 02:58:14,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4631,00:02:32,14:20:54,0.00000,4.1227,0.000000000,0.00000,2026-03-07 02:58:16,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4632,00:02:34,14:20:56,0.00000,4.1232,0.000000000,0.00000,2026-03-07 02:58:18,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4633,00:02:36,14:20:58,0.00000,4.1239,0.000000000,0.00000,2026-03-07 02:58:20,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4634,00:02:38,14:21:00,0.00000,4.1245,0.000000000,0.00000,2026-03-07 02:58:22,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4635,00:02:40,14:21:02,0.00000,4.1251,0.000000000,0.00000,2026-03-07 02:58:24,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4636,00:02:42,14:21:04,0.00000,4.1257,0.000000000,0.00000,2026-03-07 02:58:26,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4637,00:02:44,14:21:06,0.00000,4.1262,0.000000000,0.00000,2026-03-07 02:58:28,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4638,00:02:46,14:21:08,0.00000,4.1268,0.000000000,0.00000,2026-03-07 02:58:30,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4639,00:02:48,14:21:10,0.00000,4.1273,0.000000000,0.00000,2026-03-07 02:58:32,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4640,00:02:50,14:21:12,0.00000,4.1278,0.000000000,0.00000,2026-03-07 02:58:34,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4641,00:02:52,14:21:14,0.00000,4.1284,0.000000000,0.00000,2026-03-07 02:58:36,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4642,00:02:54,14:21:16,0.00000,4.1289,0.000000000,0.00000,2026-03-07 02:58:38,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4643,00:02:56,14:21:18,0.00000,4.1295,0.000000000,0.00000,2026-03-07 02:58:40,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4644,00:02:58,14:21:20,0.00000,4.1300,0.000000000,0.00000,2026-03-07 02:58:42,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4645,00:03:00,14:21:22,0.00000,4.1305,0.000000000,0.00000,2026-03-07 02:58:44,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4646,00:03:02,14:21:24,0.00000,4.1311,0.000000000,0.00000,2026-03-07 02:58:46,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4647,00:03:04,14:21:26,0.00000,4.1314,0.000000000,0.00000,2026-03-07 02:58:48,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4648,00:03:06,14:21:28,0.00000,4.1320,0.000000000,0.00000,2026-03-07 02:58:50,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4649,00:03:08,14:21:30,0.00000,4.1325,0.000000000,0.00000,2026-03-07 02:58:52,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4650,00:03:10,14:21:32,0.00000,4.1330,0.000000000,0.00000,2026-03-07 02:58:54,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4651,00:03:12,14:21:34,0.00000,4.1335,0.000000000,0.00000,2026-03-07 02:58:56,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4652,00:03:14,14:21:36,0.00000,4.1339,0.000000000,0.00000,2026-03-07 02:58:58,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4653,00:03:16,14:21:38,0.00000,4.1344,0.000000000,0.00000,2026-03-07 02:59:00,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4654,00:03:18,14:21:40,0.00000,4.1348,0.000000000,0.00000,2026-03-07 02:59:02,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4655,00:03:20,14:21:42,0.00000,4.1353,0.000000000,0.00000,2026-03-07 02:59:04,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4656,00:03:22,14:21:44,0.00000,4.1358,0.000000000,0.00000,2026-03-07 02:59:06,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4657,00:03:24,14:21:46,0.00000,4.1363,0.000000000,0.00000,2026-03-07 02:59:08,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4658,00:03:26,14:21:48,0.00000,4.1367,0.000000000,0.00000,2026-03-07 02:59:10,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4659,00:03:28,14:21:50,0.00000,4.1372,0.000000000,0.00000,2026-03-07 02:59:12,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4660,00:03:30,14:21:52,0.00000,4.1375,0.000000000,0.00000,2026-03-07 02:59:14,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4661,00:03:32,14:21:54,0.00000,4.1379,0.000000000,0.00000,2026-03-07 02:59:16,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4662,00:03:34,14:21:56,0.00000,4.1383,0.000000000,0.00000,2026-03-07 02:59:18,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4663,00:03:36,14:21:58,0.00000,4.1388,0.000000000,0.00000,2026-03-07 02:59:20,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4664,00:03:38,14:22:00,0.00000,4.1391,0.000000000,0.00000,2026-03-07 02:59:22,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4665,00:03:40,14:22:02,0.00000,4.1395,0.000000000,0.00000,2026-03-07 02:59:24,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4666,00:03:42,14:22:04,0.00000,4.1399,0.000000000,0.00000,2026-03-07 02:59:26,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4667,00:03:44,14:22:06,0.00000,4.1403,0.000000000,0.00000,2026-03-07 02:59:28,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4668,00:03:46,14:22:08,0.00000,4.1408,0.000000000,0.00000,2026-03-07 02:59:30,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4669,00:03:48,14:22:10,0.00000,4.1411,0.000000000,0.00000,2026-03-07 02:59:32,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4670,00:03:50,14:22:12,0.00000,4.1415,0.000000000,0.00000,2026-03-07 02:59:34,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4671,00:03:52,14:22:14,0.00000,4.1418,0.000000000,0.00000,2026-03-07 02:59:36,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4672,00:03:54,14:22:16,0.00000,4.1423,0.000000000,0.00000,2026-03-07 02:59:38,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4673,00:03:56,14:22:18,0.00000,4.1426,0.000000000,0.00000,2026-03-07 02:59:40,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4674,00:03:58,14:22:20,0.00000,4.1429,0.000000000,0.00000,2026-03-07 02:59:42,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4675,00:04:00,14:22:22,0.00000,4.1433,0.000000000,0.00000,2026-03-07 02:59:44,0.00000,0.0000,26.78,25.73,0.0000,0.0000,0.0000,0.0000,26.78,25.73,26.25,1.05
,,4676,00:04:02,14:22:24,0.00000,4.1436,0.000000000,0.00000,2026-03-07 02:59:46,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4677,00:04:04,14:22:26,0.00000,4.1440,0.000000000,0.00000,2026-03-07 02:59:48,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4678,00:04:06,14:22:28,0.00000,4.1443,0.000000000,0.00000,2026-03-07 02:59:50,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4679,00:04:08,14:22:30,0.00000,4.1446,0.000000000,0.00000,2026-03-07 02:59:52,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4680,00:04:10,14:22:32,0.00000,4.1450,0.000000000,0.00000,2026-03-07 02:59:54,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4681,00:04:12,14:22:34,0.00000,4.1453,0.000000000,0.00000,2026-03-07 02:59:56,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4682,00:04:14,14:22:36,0.00000,4.1457,0.000000000,0.00000,2026-03-07 02:59:58,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4683,00:04:16,14:22:38,0.00000,4.1460,0.000000000,0.00000,2026-03-07 03:00:00,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4684,00:04:18,14:22:40,0.00000,4.1463,0.000000000,0.00000,2026-03-07 03:00:02,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4685,00:04:20,14:22:42,0.00000,4.1466,0.000000000,0.00000,2026-03-07 03:00:04,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4686,00:04:22,14:22:44,0.00000,4.1469,0.000000000,0.00000,2026-03-07 03:00:06,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4687,00:04:24,14:22:46,0.00000,4.1472,0.000000000,0.00000,2026-03-07 03:00:08,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4688,00:04:26,14:22:48,0.00000,4.1475,0.000000000,0.00000,2026-03-07 03:00:10,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4689,00:04:28,14:22:50,0.00000,4.1478,0.000000000,0.00000,2026-03-07 03:00:12,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4690,00:04:30,14:22:52,0.00000,4.1481,0.000000000,0.00000,2026-03-07 03:00:14,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4691,00:04:32,14:22:54,0.00000,4.1484,0.000000000,0.00000,2026-03-07 03:00:16,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4692,00:04:34,14:22:56,0.00000,4.1487,0.000000000,0.00000,2026-03-07 03:00:18,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4693,00:04:36,14:22:58,0.00000,4.1490,0.000000000,0.00000,2026-03-07 03:00:20,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4694,00:04:38,14:23:00,0.00000,4.1493,0.000000000,0.00000,2026-03-07 03:00:22,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4695,00:04:40,14:23:02,0.00000,4.1496,0.000000000,0.00000,2026-03-07 03:00:24,0.00000,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4696,00:04:42,14:23:04,0.00000,4.1499,0.000000000,0.00000,2026-03-07 03:00:26,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4697,00:04:44,14:23:06,0.00000,4.1502,0.000000000,0.00000,2026-03-07 03:00:28,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4698,00:04:46,14:23:08,0.00000,4.1505,0.000000000,0.00000,2026-03-07 03:00:30,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4699,00:04:48,14:23:10,0.00000,4.1507,0.000000000,0.00000,2026-03-07 03:00:32,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4700,00:04:50,14:23:12,0.00000,4.1510,0.000000000,0.00000,2026-03-07 03:00:34,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4701,00:04:52,14:23:14,0.00000,4.1513,0.000000000,0.00000,2026-03-07 03:00:36,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4702,00:04:54,14:23:16,0.00000,4.1515,0.000000000,0.00000,2026-03-07 03:00:38,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4703,00:04:56,14:23:18,0.00000,4.1519,0.000000000,0.00000,2026-03-07 03:00:40,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4704,00:04:58,14:23:20,0.00000,4.1521,0.000000000,0.00000,2026-03-07 03:00:42,0.00000,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4705,00:05:00,14:23:22,0.00000,4.1524,0.000000000,0.00000,2026-03-07 03:00:44,0.00000,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
11,0.29884,0.29495,98.70,1.33661,1.21001,00:37:48,00:37:19
,2,42,CC Chg,00:37:48,0.29884,1.33661,4.2031,4.7000,0.0000,0.0000,26.78,26.88,25.54,25.17
,,4706,00:00:00,14:23:22,0.50000,4.2031,0.000000000,0.00000,2026-03-07 03:00:44,2.10153,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4707,00:00:30,14:23:52,0.47418,4.2594,0.003952892,0.01677,2026-03-07 03:01:14,2.01972,0.0000,26.61,25.36,0.0000,0.0000,0.0000,0.0000,26.61,25.36,25.98,1.25
,,4708,00:01:00,14:24:22,0.47417,4.2820,0.007904341,0.03364,2026-03-07 03:01:44,2.03042,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4709,00:01:30,14:24:52,0.47417,4.3010,0.011855773,0.05060,2026-03-07 03:02:14,2.03941,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4710,00:01:33,14:24:55,0.47417,4.3031,0.012316774,0.05259,2026-03-07 03:02:18,2.04039,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4711,00:02:00,14:25:22,0.47417,4.3171,0.015807219,0.06763,2026-03-07 03:02:44,2.04706,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4712,00:02:30,14:25:52,0.47417,4.3312,0.019758658,0.08472,2026-03-07 03:03:14,2.05373,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4713,00:03:00,14:26:22,0.47418,4.3433,0.023710106,0.10186,2026-03-07 03:03:44,2.05946,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4714,00:03:30,14:26:52,0.47417,4.3541,0.027661558,0.11904,2026-03-07 03:04:14,2.06463,0.0000,26.78,24.98,0.0000,0.0000,0.0000,0.0000,26.78,24.98,25.88,1.80
,,4715,00:04:00,14:27:22,0.47417,4.3639,0.031612985,0.13627,2026-03-07 03:04:44,2.06925,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4716,00:04:30,14:27:52,0.47417,4.3727,0.035564408,0.15353,2026-03-07 03:05:14,2.07342,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4717,00:05:00,14:28:22,0.47417,4.3809,0.039515842,0.17082,2026-03-07 03:05:44,2.07730,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4718,00:05:30,14:28:52,0.47418,4.3884,0.043467268,0.18815,2026-03-07 03:06:14,2.08089,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4719,00:06:00,14:29:22,0.47417,4.3957,0.047418699,0.20550,2026-03-07 03:06:44,2.08433,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4720,00:06:30,14:29:52,0.47417,4.4027,0.051370133,0.22289,2026-03-07 03:07:14,2.08761,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4721,00:06:31,14:29:54,0.47417,4.4031,0.051620390,0.22399,2026-03-07 03:07:16,2.08782,0.0000,26.78,25.54,0.0000,0.0000,0.0000,0.0000,26.78,25.54,26.16,1.24
,,4722,00:07:00,14:30:22,0.47417,4.4092,0.055321567,0.24030,2026-03-07 03:07:44,2.09072,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4723,00:07:30,14:30:52,0.47417,4.4154,0.059273008,0.25773,2026-03-07 03:08:14,2.09367,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4724,00:08:00,14:31:22,0.47418,4.4214,0.063224450,0.27519,2026-03-07 03:08:44,2.09650,0.0000,26.78,25.36,0.0000,0.0000,0.0000,0.0000,26.78,25.36,26.07,1.42
,,4725,00:08:30,14:31:52,0.47417,4.4271,0.067175895,0.29267,2026-03-07 03:09:14,2.09921,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
,,4726,00:09:00,14:32:22,0.47414,4.4326,0.071127363,0.31018,2026-03-07 03:09:44,2.10169,0.0000,26.78,25.17,0.0000,0.0000,0.0000,0.0000,26.78,25.17,25.97,1.61
